id,name,type,status,layer,module,feature,description,file_path,related_files,parent_id,child_ids,depends_on,used_by,ui_related,api_related,database_related,tests_related,docs_related,agent_related,risk_level,completion_percent,last_verified_at,verification_status,notes,tags
PIPE-AUTO-0024,Sync Architecture Registry,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/sync-architecture-registry.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0025,Check Architecture Connectivity,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/check-architecture-connectivity.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0026,Build Architecture Impact Index,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/build-architecture-impact-index.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0027,Check Architecture Node Catalog Consistency,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/check-architecture-node-catalog-consistency.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0028,Build Architecture Dead Nodes Report,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/build-architecture-dead-nodes-report.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0029,Build Architecture Roadmap,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/build-architecture-roadmap.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0030,Check Architecture Relation Integrity,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/check-architecture-relation-integrity.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0031,Build Architecture Delta Report,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/build-architecture-delta-report.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0032,Check Architecture Csv Contract,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/check-architecture-csv-contract.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0033,Check Architecture Doc Baseline,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/check-architecture-doc-baseline.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0034,Check Architecture Node Links,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/check-architecture-node-links.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0035,Check Architecture Node Artifacts,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/check-architecture-node-artifacts.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0036,Check Architecture Report Presence,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/check-architecture-report-presence.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0037,Check Architecture Delta Zero,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/check-architecture-delta-zero.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0038,Sync Architecture Doc Baseline,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/sync-architecture-doc-baseline.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0039,Build Architecture Registry Catalog,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/build-architecture-registry-catalog.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-24,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
PIPE-AUTO-0040,Aog Deploy Smoke,pipeline,implemented,backend,architecture,architecture-evidence,Auto-synchronized pipeline node from repository source.,scripts/aog-deploy-smoke.mjs,,FEAT-ARCH-EVIDENCE-SYSTEM,,,,,,,,,,medium,0,2026-05-25,tested,Auto-generated by sync-architecture-extended-registry.,#pipeline #auto
